"rank","film_id","title","rental_duration","replacement_cost","rental_rate","breakeven_time_of_rental","rate_of_return","breakeven_day","total_sales_excepted_by_film","total_count_by_film","actor_list"
"935",407,"Hawk Chill",5,"12.99","0.99","13.12","0.08","66","6.93","7","Reese Kilmer, Parker Goldberg, Anne Cronyn, Carmen Hunt, Cameron Zellweger, Cate Mcqueen, Ian Tandy"
"935",517,"Lesson Cleopatra",3,"28.99","0.99","29.28","0.03","88","6.93","7","Bette Nicholson, Carmen Hunt, Cameron Wray, Angela Hudson, Kenneth Torn, Walter Torn, Warren Nolte, Cuba Allen, Liza Bergman, Jon Chase, Lisa Monroe, Rock Dukakis"
"935",261,"Duffel Apocalypse",5,"13.99","0.99","14.13","0.07","71","6.93","7","Cary Mcconaughey, Groucho Sinatra, Ewan Gooding"
"935",996,"Young Language",6,"9.99","0.99","10.09","0.10","61","6.93","7","Ed Chase, Julia Mcqueen, James Pitt, Christopher West, Mena Hopper"
"935",196,"Cruelty Unforgiven",7,"29.99","0.99","30.29","0.03","213","6.93","7","Greg Chaplin, Will Wilson"
"935",547,"Magic Mallrats",3,"19.99","0.99","20.19","0.05","61","6.93","7","Alec Wayne, Tom Mckellen, Burt Posey, Kirsten Akroyd"
"935",910,"Treatment Jekyll",3,"19.99","0.99","20.19","0.05","61","6.93","7","Grace Mostel, Scarlett Damon, Sidney Crowe, Daryl Crawford, Gene Mckellen"
"947",885,"Texas Watch",7,"22.99","0.99","23.22","0.04","163","5.94","6","Rip Crawford, Sylvester Dern, Liza Bergman, Lucille Dee, Ian Tandy, Jayne Silverstone"
"947",808,"Sling Luke",5,"10.99","0.99","11.10","0.09","56","5.94","6","Dan Torn, Greg Chaplin, Ed Mansfield"
"947",262,"Dumbo Lust",5,"17.99","0.99","18.17","0.06","91","5.94","6","Sandra Peck, Henry Berry, Mae Hoffman, Ralph Cruz, Sean Guiness, Ed Mansfield, Ewan Gooding, Fay Wood, Mary Keitel"
"947",997,"Youth Kick",4,"14.99","0.99","15.14","0.07","61","5.94","6","Sandra Kilmer, Val Bolger, Scarlett Bening, Ian Tandy, Mary Keitel"
"947",507,"Ladybugs Armageddon",4,"13.99","0.99","14.13","0.07","57","5.94","6","Kirsten Paltrow, Warren Nolte, Greta Keitel, Matthew Carrey"
"947",635,"Oklahoma Jumanji",7,"15.99","0.99","16.15","0.06","114","5.94","6","Penelope Guiness, Jennifer Davis, Karl Berry, Cuba Olivier, Rip Crawford, Christian Akroyd, Cary Mcconaughey, Richard Penn, Bela Walken"
"947",168,"Comancheros Enemy",5,"23.99","0.99","24.23","0.04","122","5.94","6","Goldie Brody, Cate Mcqueen, Jayne Nolte, Michael Bening, Renee Ball"
"947",799,"Simon North",3,"26.99","0.99","27.26","0.04","82","5.94","6","Johnny Cage, Jodie Degeneres, Vivien Basinger"
"947",965,"Watership Frontier",6,"28.99","0.99","29.28","0.03","176","5.94","6","Milla Peck, Dan Harris, Angela Hudson, Albert Nolte, Cate Mcqueen, Michael Bolger"
"947",475,"Japanese Run",6,"29.99","0.99","30.29","0.03","182","5.94","6","Vivien Bergen, Angela Hudson, Ralph Cruz, Minnie Zellweger, Kenneth Torn, Jim Mostel, Kim Allen, Ben Harris, John Suvari"
"947",974,"Wild Apollo",4,"24.99","0.99","25.24","0.04","101","5.94","6","Joe Swank, Gary Phoenix, Lisa Monroe, Reese West"
"958",335,"Freedom Cleopatra",5,"23.99","0.99","24.23","0.04","122","4.95","5","Cameron Streep, Alec Wayne, Tom Mckellen, Ray Johansson, Christopher Berry"
